number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
1689,Path tools should filter out snapping to the procedurally generated contents of its own layer,open,https://github.com/GraphiteEditor/Graphite/issues/1689,Keavon,Paper Cut,,1,2024-03-15T00:08:00Z,2025-01-22T06:41:54Z,,,No,"For example, a *Sample Points* node which generates circles on the inside of a shape. If you use the Path tool to modify that shape, it wants to snap to is own circles. We only want the Path tool snapping dragged points to other points in the same vector path, not the generated shapes that are derived from it."
1673,Convex Hull node,open,https://github.com/GraphiteEditor/Graphite/issues/1673,Kakapio,Good First Issue,,6,2024-03-11T17:58:51Z,2025-01-19T22:09:14Z,,,No,"This node should convert vector shapes into convex hulls of their shapes, preserving their convex curves and bridging their concave parts with straight lines.    ~~@Keavon Just wanted a run-down of how you want this to work. I'll be implementing a standard algorithm but wanted to ask if you had any specific functionality in mind.~~    ~~Edit:  Information for whoever wants to tackle this task:~~    ~~While there is plenty of literature about building the convex hull from polygons (polylines), there is much less on the internet about algorithms for doing that from bezier curves. You'll have to do some additional research to solve this, either through Googling for online resources or reading academic papers or thinking through a solution to the problem yourself as an extension of one of the polyline algorithms. The same algorithm needs to work for both shapes such as a hexagon and a circle.~~"
1669,Drop shadow effect,open,https://github.com/GraphiteEditor/Graphite/issues/1669,kojq,Graphene,,0,2024-03-10T21:03:01Z,2025-01-19T22:09:15Z,,,No,"Objects can have shadows positioned in various ways, and perhaps there can be a way to use a light source."
1621,Make the Graphene type system more powerful with bidirectional (or HM?) type inference,open,https://github.com/GraphiteEditor/Graphite/issues/1621,Keavon,Graphene,TrueDoctor,0,2024-02-21T02:01:16Z,2025-07-01T00:46:24Z,,,No,"Implement https://en.wikipedia.org/wiki/Hindley–Milner_type_system in Graphene. Or that might be unnecessarily complex and powerful for our needs, where we just likely need bidirectional type inference, something akin to Rust's own ability to detect what a variable's declared type is based on usages. Essentially this means we'd have up-and-down type inference, like what's common in languages such as TS or Rust. This can help let us know which typed implementation of a node is the appropriate one to reference when a node input is disconnected (but it's not part of the rendered graph) and that input has to be set to some type's default value.  ---  - Type inference at declaration site when usage site is further up or down in the node flow (needed to allow the Number value node to have a built-in Into node)     - Support for traits"
1610,Node versioning and package management system,open,https://github.com/GraphiteEditor/Graphite/issues/1610,Keavon,"Architecture,Graphene",,2,2024-02-15T08:20:35Z,2025-03-02T11:39:58Z,,,No,"Create an overrides/versioning system that lets users override document nodes (subgraphs), either overriding part of the subgraph or creating a copy of the full document node; then make a way of tracking versions and upgrading old documents to new versions"
1609,"Store references, not implementations, for document nodes",open,https://github.com/GraphiteEditor/Graphite/issues/1609,Keavon,Graphene,,0,2024-02-15T08:18:54Z,2025-01-19T22:09:16Z,,,No,Make `DocumentNode` instances link to their `DocumentNodeDefinition`s instead of storing many redundant copies of the definition
1608,"Independent, async execution for long-running nodes",open,https://github.com/GraphiteEditor/Graphite/issues/1608,Keavon,Graphene,TrueDoctor,4,2024-02-15T08:14:02Z,2025-03-28T23:04:06Z,,,No,"Support for long-running async nodes that execute sequentially, show progress, allow aborting/retrying, and permit graph modification while running    Also:  - Sandbox the graph executor in a web worker so it can recover from panics  - Sandbox individual nodes that panic so they can be disabled and let the remainder still execute"
1607,Spatial (resolution-aware) caching,open,https://github.com/GraphiteEditor/Graphite/issues/1607,Keavon,"Performance,Graphene",,9,2024-02-15T08:11:08Z,2025-03-30T01:11:08Z,,,No,"Spatial, and likely temporal, caching needs to with based on storing cached data at different zoom levels, areas in space (forming a patchwork quilt of cache hit areas within surroundings of cache miss areas), and different times in the animation timeline. All this will be needed to make Cache nodes relation-aware to work with footprint data."
1606,Incremental graph compilation,open,https://github.com/GraphiteEditor/Graphite/issues/1606,Keavon,"Performance,Graphene",TrueDoctor,0,2024-02-15T08:09:47Z,2025-01-19T22:09:17Z,,,No,
1605,Create a user-facing ASCII format for nodes and subgraphs,open,https://github.com/GraphiteEditor/Graphite/issues/1605,Keavon,Graphene,,2,2024-02-15T07:53:34Z,2025-04-06T09:35:36Z,,,No,"Currently the `CopyBufferEntry` is serialised using JSON when a user copies a layer: ```json { 	""nodes"": { 		""2"": { 			""alias"": ""custom alias"", 			""name"": ""Transform"", 			""inputs"": [ 				{ 					""Node"": { 						""node_id"": 3, 						""output_index"": 0, 						""lambda"": false 					} 				}, 				{ 					""Value"": { 						""tagged_value"": { 							""DVec2"": [ 								5.049571603427239, 								118.83782129742963 							] 						}, 						""exposed"": false 					} 				}, ```  However this should be changed to be in a format that looks something like:  ```toml [node parent(4) / transform(2)] alias = ""custom alias"" position = [1, 3] vector_data = { node_id = 3, output_index  = 0 } translation = { value = [5.04, 118.8], exposed = false } ```  whereby each input is stored in snake case if it is overwritten.  Or possibly a format using the [ron](https://github.com/ron-rs/ron) grammar. This is the current line of thinking for the design."
1604,Asset database,open,https://github.com/GraphiteEditor/Graphite/issues/1604,Keavon,Graphene,,0,2024-02-15T07:45:40Z,2025-03-16T06:48:56Z,,,No,"*Make Image nodes store their bitmap data in an asset database stored on the document*  Right now, if you drag an image into the document, the Image node itself stores the data (as part of a value input which we hide, but would otherwise appear in the Properties panel just like any other parameter like a number or a color). We want to instead have each document store its blob data (such as images) in an asset database, and then it would be accessed by URL as `graphite://d0ce5747-6916-42a0-88d9-a623ac5d927f` for example."
1553,Hide any nodes that are erroring so the remaining graph still renders,open,https://github.com/GraphiteEditor/Graphite/issues/1553,Keavon,"Paper Cut,Graphene",,0,2024-01-07T01:38:57Z,2025-01-19T22:09:19Z,,,No,"This way if the user breaks a node in the graph, it doesn't stop the viewport content from rendering (which is confusing, since they see whatever happened before and it looks like their node had no effect, but then the viewport becomes unresponsive since you can't even pan anymore). And when opening a broken document, you'll confusingly see no artwork at all.    So basically if a node is displaying an error message, we just disable it. Then if the next downstream node is broken, we hide that one too. And so on, until it eventually reaches the layer at which point disabling/hiding that layer should end the chain reaction."
1545,Tracking Issue: Tablet/stylus support,open,https://github.com/GraphiteEditor/Graphite/issues/1545,0HyperCube,Help Wanted,,1,2024-01-04T19:42:42Z,2025-06-29T20:16:07Z,,,No,
1544,Customizing shortcuts,open,https://github.com/GraphiteEditor/Graphite/issues/1544,0HyperCube,"Architecture,Web",,0,2024-01-04T16:38:25Z,2025-01-19T22:09:21Z,,,No,"It would be useful for the user to customise shortcuts, which could probably be saved in the local storage of the browser.    This could probably be added to the `file -> preferences` menu. All of the shortcuts are currently hardcoded in `default_mapping.rs` - however it may be necessary to filter these keybinds before displaying them (e.g. it doesn't make sense for the user to need to customise each key press for nudge, and pointer move events should not change)."
1529,Dragging layers sharing a transform node applies multiple translations,open,https://github.com/GraphiteEditor/Graphite/issues/1529,0HyperCube,Good First Issue,,3,2023-12-20T16:41:15Z,2025-01-30T22:32:48Z,,,No,"Still a problem as of Jan 30, 2025. This happens with dragging but not <kbd>G</kbd> of the G/R/S feature, which is a good hint about how to begin solving it in the same manner.  ---  Create a document containing two rectangles. Enter the node graph and add a layer node, using the data from the stroke node of one of the rectangles. Select all of the rectangles and drag them using the select tool. Observe how the translation is applied several times. When you drag around several layers we apply a transformation to the first transform node found for each layer; however because there are several layers sharing the same transform node, the translation is applied several times.  This also applies when dragging the top/left corners of an artboard with the Artboard tool (as was implemented in #2150).  Solutions: - In select_tool.rs, instead of applying a delta to the current transform, store the transform at the start of the drag and compute the new transform based on that (similar to how dragging the selection bounds works) - In graph_operation_message_handler.rs, check for cases where the node is used by several other nodes, and if that is the case then create a new transform node for each layer separately before applying the operation.  https://github.com/GraphiteEditor/Graphite/assets/78500760/8011ef59-a055-4e29-87a8-9df5d73351e6  "
1511,Reimplement the Imaginate node and tool,open,https://github.com/GraphiteEditor/Graphite/issues/1511,Keavon,Graphene,,0,2023-12-13T04:23:15Z,2025-05-18T04:30:27Z,,,No,"Following the migration to the unified node graph, the previous Imaginate functionality has changed. We no longer rasterize the area below the Imaginate frame now that compositing is part of the single document graph.    The Imaginate tool should be rebuilt to work based on the new graph-based layer compositing system with a draggable rasterization frame."
1507,Tracking Issue: Smarter placement of layers into the artboards that bound them,open,https://github.com/GraphiteEditor/Graphite/issues/1507,Keavon,"Good First Issue,Paper Cut,Graphene",james-ryans,8,2023-12-11T21:53:55Z,2025-01-25T19:53:00Z,,,No,"Currently, new layers are drawn, they are placed into the last selected artboard.  To improve upon this, we want:  - [x] Placing layers in correct artboard based on its location within the bounds of any artboard (#2110) - [ ] Transferring layers between artboards when dragged from one to the other upon release - [ ] When pasting from the clipboard, if no existing layers are selected, the content should go in the most recently selected (or drawn in/interacted with) artboard   - [ ] When no layers are selected, clicking the New Folder button (in the Layers panel, next to the trash button) should place it in the most recently selected artboard"
1490,Avoid using magic number indexes in the node system,open,https://github.com/GraphiteEditor/Graphite/issues/1490,Keavon,Graphene,,2,2023-12-07T13:51:24Z,2025-01-19T22:09:04Z,,,No,"There are tons of fragile index values like `0`, `1`, `2`, etc. used to reference inputs and outputs (amongst other things?) between nodes and node internals. This is extremely fragile, makes it hard to refactor, provides a difficult developer experience, lacks self-documenting clarity, and is hard to debug.    One potential solution could be using enums. But thinking through some alternative ways to achieve this could also be good."
1482,Stretch and tilt ruler increments when canvas is tilted,open,https://github.com/GraphiteEditor/Graphite/issues/1482,Keavon,"Good First Issue,Web",,3,2023-11-28T10:26:13Z,2025-01-19T22:09:23Z,,,No,"If the user tilts the canvas in the viewport, the scale of the increments becomes inaccurate. We want to essentially tilt the measuring system with the canvas. So for example, if the canvas is viewed with a 45° tilt, the increments become √2 = 1.414... wider.    Additionally, the horizontal and vertical ticks (for the vertical and horizontal rulers, respectively) should themselves become tilted to help visualize the fact that they are measuring tilted lines that, if conceptually extended into the document, would remain axis-aligned with document space. It's important that they actually align, so for example the increment ticks at `0` for both rulers would pass through the document origin (if the ticks were extended beyond the rulers). The tick marks would be allowed to tilt up to 45°, at which point the axes would switch and the tilt would become less angled until 90° is reached whereupon the ticks are not tilted but the X and Y rulers mark the dimensions of the Y and X axes, respectively. This behavior of course continues with additional canvas tilt until a full rotation at 360° brings things back to how they started.    Care should be taken to ensure the ticks and numbers generally don't overlap, so the number positioning and tick density would need to intelligently adjust to avoid overlap depending on the canvas zoom level and tilt angle.    This is mostly a web issue, so Svelte/CSS/JS and figuring out some math and logic is required. Plumbing through the canvas tilt, thus extending upon the existing origin point and scale information sent by the backend, would be all the necessary Rust knowledge. [This PR](https://github.com/GraphiteEditor/Graphite/pull/1479) can provide a reference for what Rust code needs to change, and feel free to also reach out on Discord to ask for help with this aspect if you're unfamiliar with Rust.    A related followup task is #1969."
1467,Set up Rust-GPU CI automation,open,https://github.com/GraphiteEditor/Graphite/issues/1467,TrueDoctor,"Infrastructure,Testing,Graphene",TrueDoctor,0,2023-11-21T09:52:55Z,2025-01-19T21:46:43Z,,,No,Add a workflow and test cases for automated building and testing of node graph shaders.
1403,Pressure-sensitive drawing with pen tablets,open,https://github.com/GraphiteEditor/Graphite/issues/1403,Keavon,Web,,1,2023-08-28T00:29:56Z,2025-04-13T21:41:02Z,,,No,"We should extend our usage of the https://developer.mozilla.org/en-US/docs/Web/API/PointerEvent API to include pressure, tilt, etc. and hook that up to the Brush tool.    Also consider implementing usage of this low-latency inking API:  - https://blogs.windows.com/msedgedev/2021/08/18/enhancing-inking-on-the-web/  - https://developer.mozilla.org/en-US/docs/Web/API/Ink_API"
1340,Add local font selection for supported browsers,open,https://github.com/GraphiteEditor/Graphite/issues/1340,Keavon,Web,,4,2023-07-30T02:45:39Z,2025-03-07T02:38:03Z,,,No,"Chromium browsers recently got the ability to browse local fonts. We should provide a way to choose between the Google Fonts list and local fonts, but gray that out with an explanation telling the user to use a Chromium browser for unsupported browsers.  - https://developer.mozilla.org/en-US/docs/Web/API/Local_Font_Access_API - https://developer.chrome.com/en/blog/how-boxysvg-uses-the-local-font-access-api/ - https://developer.chrome.com/articles/local-fonts/  Related: #2125"
1338,Chromium PWA white window frame does not respect system dark theme,open,https://github.com/GraphiteEditor/Graphite/issues/1338,loopervfx,"Web,Paper Cut",Keavon,2,2023-07-28T23:16:18Z,2025-04-09T10:57:19Z,,,No,![image](https://github.com/GraphiteEditor/Graphite/assets/15337230/1ffd01c3-eaf0-450f-abb8-ef3a5275bc25)  all in the title  
1303,Enable texture filtering,open,https://github.com/GraphiteEditor/Graphite/issues/1303,TrueDoctor,Graphics,,3,2023-06-08T08:58:29Z,2025-01-19T21:37:18Z,,,No,"Currently texture filtering is disabled for the rendering pipeline, we should try to reenable that"
1301,Add nodes for updating existing buffers,open,https://github.com/GraphiteEditor/Graphite/issues/1301,TrueDoctor,,TrueDoctor,0,2023-06-08T08:38:16Z,2025-01-19T21:36:50Z,,,No,
1300,Deploy compilation server,open,https://github.com/GraphiteEditor/Graphite/issues/1300,TrueDoctor,"Infrastructure,Graphene",TrueDoctor,0,2023-06-08T08:36:31Z,2025-01-19T21:47:45Z,,,No,- [x] Make compilation server cache requests  - [ ] Extend server to allow for multiple concurrent requests  - [ ] Extend server to compile using your current git revision
1299,Make textures usable in compute shaders,open,https://github.com/GraphiteEditor/Graphite/issues/1299,TrueDoctor,"Graphene,Graphics",TrueDoctor,0,2023-06-08T08:33:06Z,2025-01-19T22:09:26Z,,,No,
1298,Support document nodes with parameters as extract sources for GPU,open,https://github.com/GraphiteEditor/Graphite/issues/1298,TrueDoctor,"Graphene,Graphics",TrueDoctor,0,2023-06-08T08:18:48Z,2025-01-19T21:41:20Z,,,No,Support Document nodes with value parameters to be converted to compute shaders using the extract node
1297,Rewrite the Brush node to use the GPU and adaptive resolution system,open,https://github.com/GraphiteEditor/Graphite/issues/1297,TrueDoctor,,,0,2023-06-08T08:18:34Z,2025-01-19T21:35:25Z,,,No,
1271,Perspective skew on the transform cage,open,https://github.com/GraphiteEditor/Graphite/issues/1271,Keavon,,,9,2023-06-02T07:19:04Z,2025-01-19T22:09:27Z,,,No,This lets the user skew the perspective of the rectangle with some arbitrary affine transform. The user can access this by dragging a corner of the transform cage while holding <kbd>Ctrl</kbd>.
1247,Use a texture sampler instead of looping over pixels in the Blend node (and others),open,https://github.com/GraphiteEditor/Graphite/issues/1247,Keavon,Graphene,TrueDoctor,0,2023-05-26T15:56:25Z,2025-01-19T22:09:27Z,,,No,"The Blend node loops through all the pixels, which is a limitation causing ugly texture rendering and especially bad handling or rotation (and scaling) because it performs something like nearest neighbor sampling. The result is a very ugly image output and artifacts like #1132 and pixels ""jumping"" with an offset causing a blended image to appear one pixel to the side of its original.    Even on GPU, this for loop is converted into a parallelized execution of the loop's body, meaning the GPU is still just performing the nearest neighbor lookup in parallel. Instead, we want to utilize the texture sampler capabilities of the GPU, which would perform accurate pixel lookups with built-in texture interpolation (bilinear or bicubic instead of nearest neighbor). An added challenge is that `rust-gpu` currently does not provide any way to run an equivalent texture sampler concept on the CPU, since its crate provides the `Image` and `Sampler` API only when compiling to the GPU architecture (see https://github.com/EmbarkStudios/rust-gpu/issues/1065). Even if that blocks the CPU implementation, this issue should at least be able to be solved on GPU.    This probably affects more than just the Blend node— basically anything that needs to take an image input and sample from it with some offset/scale/rotation."
1244,Graph rewriting step,open,https://github.com/GraphiteEditor/Graphite/issues/1244,Keavon,Architecture,,0,2023-05-26T14:43:55Z,2025-01-19T22:09:28Z,,,No,This would be used to remove the [node] -> Extract -> GpuImage nodes and just leave [node] behind.    Also Clone and Cache node insertion dynamically so we can utilize caching everywhere instead of in the places they are manually inserted within the document graph implementations for certain nodes.
1173,Dynamic tables,open,https://github.com/GraphiteEditor/Graphite/issues/1173,Keavon,Design,,0,2023-04-26T20:29:38Z,2025-05-26T05:35:20Z,,,No,"Appends data that gets sent along in the node graph data flow. For example, appends a ""color"" attribute to each point in a list of points, allowing shapes instanced at those points to be colored accordingly. Or it can append the data for a color palette at the root of a document and that gets sent along to all descendants in the graph which can access that palette information.  See design details at #2522."
1170,Code editor for proto nodes,open,https://github.com/GraphiteEditor/Graphite/issues/1170,Keavon,"Architecture,Design,Graphene",,0,2023-04-26T19:43:31Z,2025-01-19T22:09:29Z,,,No,"We should add a [Monaco](https://github.com/microsoft/monaco-editor) code editor for the Rust code which provides the implementations for proto nodes, as well as surrounding proto node metadata. This would allow editing a proto node implementation or creating one's own proto nodes with new algorithms. This should be approachable once the prerequisites like #1300 are unblocked, but to move from an MVP to a more complete feature it'll require some design work for the UI as well."
1148,Auto-generate messages.ts from Specta macros,open,https://github.com/GraphiteEditor/Graphite/issues/1148,Keavon,"Infrastructure,Web",Keavon,0,2023-04-22T23:20:52Z,2025-01-19T22:09:05Z,,,No,"Currently we have to manually maintain `messages.ts` which is error-prone. We have already added Speca attributes to our types in Rust so it can generate a TS file for us, but there is some general work that needs to go into implementing that and standardizing/dealing with any handwritten magic/exceptions we use in our current `messages.ts`."
1139,Path tool point nudging UX improvements,open,https://github.com/GraphiteEditor/Graphite/issues/1139,Keavon,Paper Cut,,0,2023-04-16T23:10:39Z,2025-01-19T22:09:30Z,,,No,"Part of #820. Improves upon the MVP implementation in #1068. Requirements for this task are described in https://github.com/GraphiteEditor/Graphite/pull/1068#issuecomment-1509469810:    > Nudging a selected handle causes the opposing handle to match its length (like if you were dragging the handle while holding <kbd>Shift</kbd>). Let's have this distance mirroring happen only when holding <kbd>Ctrl</kbd> (or <kbd>Ctrl</kbd><kbd>Shift</kbd> for 10x nudging).  >   > When dragging or nudging both handles of a manipulator group at once, I'd like the handle to switch from smooth to split so the points are dragged or nudged together rather than trying to maintain their 180° mirroring.  >   > I'd like to be able to <kbd>Shift</kbd>-click an already selected handle to deselect it. Currently it seems to deselect the entire shape. And in order to select just one anchor/handle (thus deselecting all others), I seem to have to click twice right now when I'd expect to click only once for that to happen.  >   > When rotating a pair of handles, [this shouldn't be happening](https://files.keavon.com/-/UntimelyAttentiveCaecilian/capture_5_.mp4) where their lengths change. We probably want that case to do the same as rotating with just the anchor selected (same as next point).  >   > If you have just one handle selected, it should rotate the handle(s) around the anchor just like you had the anchor selected instead (the behavior for rotating the sole selected anchor is good).  >   > To distill the new desired behavior:  > - Points selected in only one manipulator group:  >     - `G`rabbing and dragging: current behavior is good, except if only the two handles are selected, then the handles should be split so the points can move in unison without having to respect the 180° smooth angle [which is weird](https://files.keavon.com/-/OurRuralSilkworm/capture_7_.mp4).  >     - `R`otation: should always rotate around the anchor regardless of which combination are selected. If a handle is split, only that handle should rotate around its anchor.  >     - `S`caling: should always scale around the anchor regardless of which combination are selected. If only one handle is selected, only that handle should scale towards the anchor. The current behavior is good when just the anchor (no handles) is selected, but the same should happen if both handles are selected (with or without its anchor) where they scale around the anchor instead of their common center.  > - Points selected across multiple manipulator groups:  >     - `G`rabbing and dragging: current behavior is good, except the same as above for cases where the two handles but not the anchor are selected and they should become split rather than [doing this funky thing (near the bottom)](https://files.keavon.com/-/UnacceptablePastOxen/capture_6_.mp4).  >     - `R`otating: Current behavior is good except that we want two selected handles to become split rather than fighting to remain at 180°.  >     - `Scaling`: Same as rotating."
1132,The Blend node's primary input is drawn with line artifacts on certain pixel rows,open,https://github.com/GraphiteEditor/Graphite/issues/1132,Keavon,,TrueDoctor,0,2023-04-15T22:40:50Z,2025-01-19T22:09:08Z,,,No,"The Blend node takes two inputs. But it is sampling the primary (top) input differently in a way that seems to cause artifacts, despite being identical inputs:    ![image](https://user-images.githubusercontent.com/4388688/232279879-2148f92d-fd1f-4f2e-9a52-d928790c5711.png)    This is the bottom input which renders correctly (when Opacity is set to 0%):  ![image](https://user-images.githubusercontent.com/4388688/232279505-8655d5a1-47f3-4d72-b12f-aad54321d3f6.png)    This is the primary (top) input which displays the artifacts on some rows (when Opacity is set to 100%):  ![image](https://user-images.githubusercontent.com/4388688/232279757-5429afac-998e-4493-8da1-cb66039c45bb.png)    This can be reproduced by giving the 512x512 [Lena image](https://upload.wikimedia.org/wikipedia/en/7/7d/Lenna_%28test_image%29.png) layer graph (topology shown above) a transform of `834.1126644638082` by `553.0840346358935` and a uniform scale of `723.0485350346357`."
1113,Restructure JS <-> Wasm communication flow and adopt parallelism,open,https://github.com/GraphiteEditor/Graphite/issues/1113,Keavon,"Help Wanted,Web,Performance",Keavon,3,2023-04-11T22:12:27Z,2025-01-19T21:34:23Z,,,No,"Right now, JS calls into Wasm, then that calls back into JS again, and that might call back into Wasm, and so on. It does that within the same call stack, so the call stack gets deeper and deeper ping-ponging between the two languages.    We want to flatten this out and build a queue system so either side can queue up tasks. One side processes its queue while building up a queue for the other side, then when done, it switches to the other side and works through its queue on that side, building up tasks for the other side to complete, then it switches again when the queue is done.    We also want to utilize web workers wherever possible to get everything but the DOM manipulations off the main thread, and also benefit where possible from parallelism."
1105,Tracking Issue: Text tool and typography improvements,open,https://github.com/GraphiteEditor/Graphite/issues/1105,nicoburns,,Keavon,4,2023-04-05T14:46:51Z,2025-07-02T00:33:11Z,,,No,"- [x] Searchable fonts (#1499) - [x] Line height (#2016) - [x] Character width (#2016) - [x] Wrapping text boxes (#2118, #2176) - [x] Faux italic (#2739) - [x] Bidirectional text (#2739) - [ ] #2351 - [ ] #978 - [ ] Style spans (so users can have a bold word in a paragraph of regular text or one word a different size/color/font than other words). - [ ] Move text editing to be fully handled by the editor (currently an input box is displayed and the text is hidden). An initial prototype exists at #1589. - [ ] Ligatures - [ ] Faux bold - [ ] Font fallback for other scripts (probably Noto Sans / Noto Serif seeing as we can't access the filesystem). - [ ] Advanced styling options - [ ] Inline graphics (other graphical content pasted as glyphs in the text flow)"
1002,Imaginate web hosting infrastructure,open,https://github.com/GraphiteEditor/Graphite/issues/1002,Keavon,Web,Keavon,0,2023-01-30T23:42:45Z,2025-01-19T22:09:32Z,,,No,
986,Node to cut an image out from its background and un-blend the translucent pixels,open,https://github.com/GraphiteEditor/Graphite/issues/986,Keavon,,,0,2023-01-22T07:30:20Z,2025-01-19T22:09:34Z,,,No,"This node would let you manually cut out a background by ""un-premultiplying"" the translucent pixels in an image. You feed it:  - The original image with both a foreground and background, where the translucency is ""baked in""  - Only the background, without the foreground that's being cut out  - A mask that you paint    The node produces the foreground content cut out using the transparency of the painted mask, with the translucent pixels changed to ""un-premultiply"" the blending with the background pixels.    (This is sort of conceptually equivalent to un-baking the ambient occlusion from a photoscanned 3D model.)    Example 1:    1. Take a photo (locked in place with a tripod) of someone holding a translucent object and wearing a fuzzy vest  2. Have them leave the frame and shoot another photo of just the backdrop  3. The first photo has features of the backdrop blended into the colors of pixels where the translucent object and edges of the fuzzy vest are (the foreground's translucent pixels are ""pre-multiplied"" with the background).  4. Manually draw a mask where the translucent parts are some intermediate (gray) strength value.  5. Feed these three inputs into this node and get an output that applies the mask and recolors the translucent pixels to remove the background's color contribution.    Example 2:    1. Take an image with a perfectly solid background color, where you wish the image instead had a transparent background.  2. Pick the color of the background to use as the background image.  3. The original image has the background color contaminating the translucent pixel colors where both the foreground and background color blend to form the resulting color (in areas of anti-aliasing around edges or translucency of the object itself).  4. Make a mask for the object that accounts for the anti-aliased edges and any areas of translucency in the subject.  5. Feed these three inputs into this node and get an output that applies the mask and recolors the translucent pixels to remove the background's color contribution."
978,Text on a path,open,https://github.com/GraphiteEditor/Graphite/issues/978,chrisyelf,Graphics,,2,2023-01-19T08:12:24Z,2025-02-18T11:49:43Z,,,No,"Hi,    Searching for Text being able to follow a Path (eg an invisible curve)  similar to Inkscape: https://youtu.be/B3MOgQjElJ4?t=323    I saw https://github.com/GraphiteEditor/Graphite/pull/374  but this still doesn't seem possible?"
950,Shape fill with custom pattern,open,https://github.com/GraphiteEditor/Graphite/issues/950,mariusa,,,5,2023-01-08T13:29:16Z,2025-01-19T22:09:35Z,,,No,"Hi,    I saw it's possible to fill a shape with a solid or gradient color.    Could custom patterns be supported too?    Here's a screenshot from Excalidraw:  ![Screenshot from 2023-01-08 15-21-18](https://user-images.githubusercontent.com/1283842/211198607-d5303303-b370-449e-b064-b1fad54b9788.png)    Thanks!"
