number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
1641,Document > Clear Artboards isn't given an undo history step,closed,https://github.com/GraphiteEditor/Graphite/issues/1641,haikalvidya,Good First Issue,haikalvidya,0,2024-03-02T09:18:42Z,2025-01-19T22:00:30Z,2024-03-02T16:39:42Z,Milestone 35,No,"I discovered that the action that came before ""Clear Artboards"" also undoes when ""Clear Artboards"" is completed and then undone.    https://github.com/GraphiteEditor/Graphite/assets/76188139/4169e633-a4d5-42c2-9fda-f3affd1ee0e4    "
1640,Update Polygon tool to draw stars/ngons so they're tilted upright,closed,https://github.com/GraphiteEditor/Graphite/pull/1640,haikalvidya,,,3,2024-03-02T09:08:59Z,2024-03-02T23:53:52Z,2024-03-02T23:53:52Z,,Sí,"I found out that polygon and star polygon is not facing upwards, which is not inline from the icon in the toolbar that the polygons are facing upwards, so user expected that polygon would be facing it upward, but when I use it, it is facing sideways.    <img width=""1479"" alt=""image"" src=""https://github.com/GraphiteEditor/Graphite/assets/76188139/c75ffa80-d87c-4606-bd37-172953c72bb8"">    So i update the angel of polygon on this PR."
1639,Prod build appears stuck using latest release.,closed,https://github.com/GraphiteEditor/Graphite/issues/1639,nobicycle,,,3,2024-03-02T06:22:49Z,2024-06-09T07:38:15Z,2024-06-09T07:38:15Z,,No,"`[user@tower frontend]$ npm run build --verbose   npm verb cli /usr/bin/node /usr/bin/npm  npm info using npm@10.4.0  npm info using node@v21.6.1  npm verb title npm run build  npm verb argv ""run"" ""build"" ""--loglevel"" ""verbose""  npm verb logfile logs-max:10 dir:/home/user/.npm/_logs/2024-03-02T06_04_12_481Z-  npm verb logfile /home/user/.npm/_logs/2024-03-02T06_04_12_481Z-debug-0.log    > build  > npm run build-wasm-prod && vite build || (npm run print-building-help && exit 1)    npm verb cli /usr/bin/node /usr/bin/npm  npm info using npm@10.4.0  npm info using node@v21.6.1  npm verb title npm run build-wasm-prod  npm verb argv ""run"" ""build-wasm-prod""  npm verb logfile logs-max:10 dir:/home/user/.npm/_logs/2024-03-02T06_04_12_851Z-  npm verb logfile /home/user/.npm/_logs/2024-03-02T06_04_12_851Z-debug-0.log    > build-wasm-prod  > wasm-pack build ./wasm --release --target=web`    No progress after 30 minutes.    System:  $ uname -a  Linux tower 6.6.16-2-MANJARO #1 SMP PREEMPT_DYNAMIC Sat Feb 10 09:40:02 UTC 2024 x86_64 GNU/Linux"
1638,Implement Path tool aborting with Esc/RMB,closed,https://github.com/GraphiteEditor/Graphite/pull/1638,devsargam,,,5,2024-03-02T05:37:25Z,2024-03-06T12:32:30Z,2024-03-05T22:25:41Z,,Sí,"# Fixes:  <img width=""758"" alt=""Screenshot 2024-03-02 at 11 07 06"" src=""https://github.com/GraphiteEditor/Graphite/assets/76874341/c3b45beb-928d-4932-946c-9a76cb34f2c0"">  "
1637,Fix layers losing their names upon being grouped,closed,https://github.com/GraphiteEditor/Graphite/pull/1637,moosama76,,,3,2024-03-02T01:43:23Z,2024-03-03T10:43:24Z,2024-03-02T23:34:25Z,,Sí,Make layers reserve their visible names when grouped together (CTRL+G)    Closes #1644
1636,Change devcontainer image to Debian to support ARM platforms,closed,https://github.com/GraphiteEditor/Graphite/pull/1636,haikalvidya,,,6,2024-02-29T10:51:59Z,2025-01-08T12:04:53Z,2024-03-05T22:38:10Z,,Sí,"This pull request aims to facilitate running the development container on ARM-based processors by switching the base image to Debian. Previously, the image was specified as ""mcr.microsoft.com/devcontainers/universal:2"", which might not be compatible with ARM architectures based on this information (https://github.com/devcontainers/images/blob/main/src/universal/README.md).     The decision to opt for the Debian base image is grounded in the documentation of the Graphite, which suggests compatibility with Debian distributions. Although there are two options available (base:ubuntu and base:debian), choosing Debian aligns better with the documented requirements, ensuring a smoother development experience. And I've confirmed it runs fine on the Github Codespace and of course ARM-based machine.    more information about the images : https://github.com/devcontainers/images/blob/main/src/base-debian/README.md"
1635,Transform node crashes app when scale == 0,closed,https://github.com/GraphiteEditor/Graphite/issues/1635,Kakapio,"Good First Issue,Crash",,8,2024-02-29T08:56:30Z,2024-06-09T07:37:48Z,2024-06-09T07:37:48Z,,No,"This is primarily an issue when dragging the scale parameters to adjust them in the UI. When the value for scale hits 0 on either x or y, Graphite crashes. I'm gonna look into this myself and try to patch it up (since I'm new 😄) but I'm making an issue to document it.     My solution is to just ignore an input of 0 in the backend. Let me know if that's too sloppy."
1634,Bezier-rs function to compute subpath centroid and area,closed,https://github.com/GraphiteEditor/Graphite/issues/1634,Keavon,"Help Wanted,Good First Issue",elbertronnie,2,2024-02-28T08:34:53Z,2025-01-19T22:02:53Z,2024-04-30T02:19:13Z,Milestone 36,No,"This function should find the centroid (center of mass) of a subpath's area. (If the subpath isn't closed, treat it as closed.) If it's computationally feasible, this should be done analytically, otherwise a quality factor should be supplyable if going with an approximated approach. The person who works on this feature should research both routes and, if going with the approximation one, explain the reasoning that resulted from researching the problem and why an analytic solution isn't viable or performant compared to a reasonable quality factor given for an approximated solution.    This issue doesn't require learning any of the Graphite code base, it is just a part of Bezier-rs which is a separate code base for computational geometry located in `/libraries/bezier-rs`."
1633,Avoid layers being reordered when dealing with groups,closed,https://github.com/GraphiteEditor/Graphite/issues/1633,Keavon,Good First Issue,moosama76,0,2024-02-28T06:52:48Z,2025-01-19T22:02:53Z,2024-03-16T18:44:32Z,Milestone 35,No,"- Grouping (with <kbd>Ctrl</kbd><kbd>G</kbd>):      - [x] #1627:          **External consistency:** Grouping the selected layers causes the group to be inserted at the top of the layer stack. It should go just above where the layer selected layers were located.          The current incorrect behavior:          | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/fa51a964-ee79-43f4-8e0e-c75f17f1fcf7) | -> <kbd>Ctrl</kbd><kbd>G</kbd> -> | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/6228cc38-78f6-4c57-acb8-772dcece6b13) |          | - | - | - |      - [x] #1645          **Internal consistency:** Grouping layers should also preserve the order that they were sorted once those layers end up in the new group          The current incorrect behavior:          | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/378dae38-f131-45e7-83c6-4aa3bdebac2e) |  -> <kbd>Ctrl</kbd><kbd>G</kbd> -> | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/2edbfdd0-5223-4149-876b-cafa34a9a650) |          | - | - | - |  - Ungrouping (with <kbd>Ctrl</kbd><kbd>Shift</kbd><kbd>G</kbd>):      - [x] #1672          **External consistency:** Ungrouping should also preserve order by placing the content in the hierarchy where the group used to be.          The current incorrect behavior:          | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/30beb10b-b252-4111-a8ac-a3054430c54b) | -> <kbd>Ctrl</kbd><kbd>Shift</kbd><kbd>G</kbd> -> | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/b6b38eaf-4c03-45dd-9204-d79bcd45a9a4) |          | - | - | - |      - [x] #1645          **Internal consistency:** While ungrouping, the content in the group itself should also be have its order preserved amongst its grouped siblings.          The current incorrect behavior:          | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/ae7f926e-88d6-43e1-b209-9602c5204de4) | -> <kbd>Ctrl</kbd><kbd>Shift</kbd><kbd>G</kbd> -> | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/6b588a43-4a8f-4552-ae51-5fdf08e3dd59) |          | - | - | - |  - Creating a new folder  (with <kbd>Ctrl</kbd><kbd>Shift</kbd><kbd>N</kbd> while in fullscreen mode of the web app, or the folder button in the top bar of the Layers panel):      - [x] #1678          Should be placed directly above the topmost selected layer in the hierarchy (at the level of the least nested layer)          The current incorrect behavior:          | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/0d951ade-9454-462e-9490-35577db885b7) | -> this button is clicked -><br />![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/eab72dbc-9498-4655-9aad-a084e131451a) | ![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/783f24f4-40fb-456e-8e00-63b9e3b8116e) |          | - | :-: | - |"
1632,Add Mirror node,closed,https://github.com/GraphiteEditor/Graphite/pull/1632,skoriop,,,3,2024-02-28T06:02:54Z,2024-12-31T00:04:33Z,2024-06-04T02:03:29Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    This will add the Mirror node:  - [x] Define a new node that just outputs the vector data that has been input (to ensure nodes are set up properly).   - [x] Compute the pivot position of the vector data using the appropriate function.  - [x] Clone the subpaths in the vector data and mirror all of the positions around the computed pivot.    An attempt at closing #1453 when finished.  "
1631,Prevent browser forward/backward navigation keys from crashing editor,closed,https://github.com/GraphiteEditor/Graphite/pull/1631,skoriop,,,8,2024-02-28T05:01:43Z,2024-06-03T08:09:35Z,2024-06-03T08:09:35Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    This adds the `BrowserBack` and `BrowserForward` browser control keys to `ModifierKeys`.    Closes #1628.  "
1630,Fix dropdown keyboard movement bug,closed,https://github.com/GraphiteEditor/Graphite/pull/1630,elbertronnie,,,10,2024-02-27T19:44:38Z,2024-03-15T17:43:38Z,2024-03-03T01:06:08Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Fixes a bug where the keyboard movements for Up and Down arrow in a Dropdown list do not behave properly.    This bug is part of code-todo-list channel in Discord: https://discord.com/channels/731730685944922173/881073965047636018/1111934349663805450    This bug happened because in many instances `value` parameter was not provided in `MenuListEntry`."
1629,Cleaned up remain dependency,closed,https://github.com/GraphiteEditor/Graphite/pull/1629,Cioraz,,,0,2024-02-26T14:42:29Z,2024-02-28T12:15:22Z,2024-02-28T12:15:22Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes ##1515  Cleaned up remain dependency and its associates in the codebase"
1628,Crash when using mouse's forward/backward navigation keys,closed,https://github.com/GraphiteEditor/Graphite/issues/1628,ZelimDamian,"Good First Issue,Crash",skoriop,7,2024-02-26T13:50:36Z,2024-07-07T06:58:23Z,2024-06-03T08:09:23Z,Milestone 38,No,"**Steps To Reproduce**  Describe precisely how the crash occurred, step by step, starting with a new editor window.  1. Open the Graphite editor at https://editor.graphite.rs  2. Open a new document  3. Press the forward or backward navigation buttons (if present on your mouse)    **Browser and OS**  Chrome 121, Windows 10 or 11    **Stack Trace**  Copied from the crash dialog in the Graphite editor:    ```  panicked at editor/src/messages/input_mapper/utility_types/input_mouse.rs:122:53:  Invalid modifier keys    Error      at https://editor.graphite.rs/assets/index-0dfa4520.js:27:1143      at g (https://editor.graphite.rs/assets/index-0dfa4520.js:15:33449)      at Object.handleJsMessage (https://editor.graphite.rs/assets/index-0dfa4520.js:15:33597)      at https://editor.graphite.rs/assets/index-0dfa4520.js:16:34409      at https://editor.graphite.rs/assets/index-0dfa4520.js:16:30846      at gt (https://editor.graphite.rs/assets/index-0dfa4520.js:16:1233)      at C1.o.wbg.__wbg_call_4c92f6aec1e1d6e6 (https://editor.graphite.rs/assets/index-0dfa4520.js:16:30812)      at https://editor.graphite.rs/assets/graphite_wasm_bg-8d0b74aa.wasm:wasm-function[1938]:0x475594      at https://editor.graphite.rs/assets/graphite_wasm_bg-8d0b74aa.wasm:wasm-function[4486]:0x57c6b8      at https://editor.graphite.rs/assets/graphite_wasm_bg-8d0b74aa.wasm:wasm-function[4052]:0x560fe9      at https://editor.graphite.rs/assets/graphite_wasm_bg-8d0b74aa.wasm:wasm-function[6577]:0x5fb948      at https://editor.graphite.rs/assets/graphite_wasm_bg-8d0b74aa.wasm:wasm-function[5705]:0x5aee8d      at https://editor.graphite.rs/assets/graphite_wasm_bg-8d0b74aa.wasm:wasm-function[6391]:0x5f82e4      at https://editor.graphite.rs/assets/graphite_wasm_bg-8d0b74aa.wasm:wasm-function[3822]:0x550f2a      at qn.onMouseMove (https://editor.graphite.rs/assets/index-0dfa4520.js:16:4836)      at w (https://editor.graphite.rs/assets/index-0dfa4520.js:19:2579)      at action (https://editor.graphite.rs/assets/index-0dfa4520.js:19:415)  ```"
1627,Fix external consistency of grouping layers so they don't jump to the top of the hierarchy,closed,https://github.com/GraphiteEditor/Graphite/pull/1627,moosama76,,,20,2024-02-25T22:36:19Z,2024-03-09T05:14:42Z,2024-02-28T23:01:24Z,,Sí,"Partly closes #1633 (fixes ""Grouping"" > ""External Consistency"")."
1626,Fix point translation bug in Path tool,closed,https://github.com/GraphiteEditor/Graphite/pull/1626,elbertronnie,,,0,2024-02-25T06:06:06Z,2024-03-15T17:42:32Z,2024-02-25T14:50:30Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Fixes the bug where the coordinate fields in the Path tool do not behave as expected.    This bug has been demonstrated in Discord: https://discord.com/channels/731730685944922173/881073965047636018/1210661135053758564"
1625,Add auto-panning when pointer goes beyond viewport edge with Select tool,closed,https://github.com/GraphiteEditor/Graphite/pull/1625,elbertronnie,,,11,2024-02-24T09:47:19Z,2024-04-14T14:24:27Z,2024-02-29T07:49:00Z,,Sí,"Partly closes #1527     Notes:  - This PR adds code for shifting viewport when using the select tool when it is in `Dragging`, `DrawingBox`, `ResizingBounds` or `DraggingPivot` state.  - The only major difference in this implementation from the given reference video in the issue is that the shift only occurs on mouse movement. Keeping the mouse stationary beyond the edge will not shift the viewport.     "
1624,Attribute-based vector format refactor,closed,https://github.com/GraphiteEditor/Graphite/pull/1624,0HyperCube,,,2,2024-02-23T17:42:16Z,2024-03-09T18:27:31Z,2024-03-09T18:27:30Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #811  "
1623,Fix Freehand tool extending after transforming the path,closed,https://github.com/GraphiteEditor/Graphite/pull/1623,zhiyuang,,,3,2024-02-23T15:30:00Z,2024-03-01T03:50:25Z,2024-03-01T03:50:02Z,,Sí,Closes https://github.com/GraphiteEditor/Graphite/pull/1594#issuecomment-1951450238  
1622,Fix Freehand tool extending after transforming the path,closed,https://github.com/GraphiteEditor/Graphite/pull/1622,zhiyuang,,,0,2024-02-23T15:24:47Z,2024-02-23T15:30:17Z,2024-02-23T15:30:17Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #https://github.com/GraphiteEditor/Graphite/pull/1594#issuecomment-1951450238  "
1620,"Consolidate and rename Graphene data types, and add many comments",closed,https://github.com/GraphiteEditor/Graphite/pull/1620,Keavon,,,0,2024-02-21T01:09:45Z,2024-02-21T01:53:05Z,2024-02-21T01:53:04Z,,Sí,"- Combine `NodeImplementation` into `DocumentNodeImplementation` to use only the latter everywhere that formerly used either (`NodeImplementation::DocumentNode` became `DocumentNodeImplementation::Network`)  - Rename `DocumentNodeImplementation::Unresolved` to `DocumentNodeImplementation::ProtoNode`  - Split `ProtoNodeInput::Node(NodeId, bool)` which stored a boolean indicating if it's treated as a lambda, into `ProtoNodeInput::Node(NodeId)` and `ProtoNodeInput::NodeLambda(NodeId)`  - Add a good number of comments throughout Graphene"
1619,Fix multiple dragged nodes snapping back sometimes,closed,https://github.com/GraphiteEditor/Graphite/pull/1619,0HyperCube,,,0,2024-02-18T21:48:13Z,2024-02-18T21:56:40Z,2024-02-18T21:56:40Z,,Sí,Fix dragging a selection of nodes on one axis (in screen pixels) resetting the selection as reported by @Ezbaze and @Keavon.
1618,Use f64 not f32 throughout graph; add Vector2 value node,closed,https://github.com/GraphiteEditor/Graphite/pull/1618,0HyperCube,,,0,2024-02-18T11:26:48Z,2024-02-18T22:16:39Z,2024-02-18T22:16:38Z,,Sí,- Using doubles in graph.  - Vector2 value node as suggested by @Ezbaze.
1617,Box selection in the node graph,closed,https://github.com/GraphiteEditor/Graphite/issues/1617,Keavon,Web,0HyperCube,0,2024-02-17T22:00:59Z,2025-01-19T22:02:53Z,2024-02-17T22:24:54Z,Milestone 34,No,
1616,Node graph box selection when dragging,closed,https://github.com/GraphiteEditor/Graphite/pull/1616,0HyperCube,,,0,2024-02-17T21:47:13Z,2024-02-17T22:24:53Z,2024-02-17T22:24:53Z,,Sí,As suggested by @Ezbaze.    Closes #1617
1614,Fix Subtract Node from adding instead of subtracting,closed,https://github.com/GraphiteEditor/Graphite/pull/1614,Ezbaze,,,0,2024-02-17T02:59:55Z,2024-02-17T03:06:22Z,2024-02-17T03:06:21Z,,Sí,
1613,Upgrade several Rust dependencies,closed,https://github.com/GraphiteEditor/Graphite/pull/1613,0HyperCube,,,0,2024-02-15T19:57:32Z,2024-02-17T23:02:42Z,2024-02-17T23:02:41Z,,Sí,`specta` from Hypercube's fork commit to latest upstream commit  `wasm-bindgen` 0.2.87 -> 0.2.91  `spirv-std` from 0.9 to not-yet-merged commit in https://github.com/EmbarkStudios/rust-gpu/pull/1115  `wgpu` 0.17 -> 0.19  `winit` 0.28.6 -> 0.29  `vello` and `vello_svg` from latest upstream commit to not-yet-merged commit in https://github.com/linebender/vello/pull/427  `resvg` 0.36.0 -> 0.39  `glam` 0.24 -> 0.25  `rustybuzz` 0.8.0 -> 0.10.0  `js-sys` and `web-sys` 0.3.55 -> 0.3.67  `usvg` 0.36.0 -> 0.39  `spirv` 0.2.0 -> 0.3
1612,Improve docs and developer experience for working with the adaptive resolution system,closed,https://github.com/GraphiteEditor/Graphite/issues/1612,Keavon,Graphene,TrueDoctor,1,2024-02-15T09:22:46Z,2025-01-19T21:32:55Z,2024-09-28T09:33:00Z,Milestone 41,No,- Improve developer experience for writing nodes which take adaptive resolution data (like Copy to Points) - a way of generalising and automating manual composition - automatic copying of the primary input to parameters (always do that and discard if unused? essentially acts as the automatic insertion of cull nodes?)  - More docs for the macros like node_fn (and the confusing similar ones to that)
1611,Hide the cull node from the user,closed,https://github.com/GraphiteEditor/Graphite/issues/1611,Keavon,"Paper Cut,Graphene",Keavon,1,2024-02-15T09:13:33Z,2025-01-19T22:02:03Z,2024-02-15T09:14:43Z,Milestone 32,No,"Remove Cull and Sample nodes. Integrate them in all producer/generator nodes (alternatively, make the generator nodes accept a footprint so it's also adaptive resolution compatible)"
1603,Fix anti-aliasing in overlays by aligning everything with the pixel grid,closed,https://github.com/GraphiteEditor/Graphite/pull/1603,Keavon,,,0,2024-02-14T04:38:51Z,2024-02-14T04:47:17Z,2024-02-14T04:47:17Z,,Sí,Closes #1602
1602,Overlays are drawn fuzzily from antialiasing,closed,https://github.com/GraphiteEditor/Graphite/issues/1602,Keavon,Paper Cut,Keavon,0,2024-02-14T04:38:37Z,2025-01-19T22:00:30Z,2024-02-14T04:47:17Z,Milestone 34,No,![image](https://github.com/GraphiteEditor/Graphite/assets/4388688/c457ca48-16cd-47cb-b509-0eb422974155)
1601,On the Timeline and animation curves feature,closed,https://github.com/GraphiteEditor/Graphite/issues/1601,DesignThinkerer,,,1,2024-02-12T02:53:04Z,2024-02-13T04:43:04Z,2024-02-13T04:43:04Z,,No,"I'm very interested by that feature, since inkscape doesnt provide tools for this, and the only capable software that I know of is after effect. So I'm curious, what is planned on that front ? Will graphite support [SMIL animations](https://developer.mozilla.org/en-US/docs/Web/SVG/SVG_animation_with_SMIL) ? Maybe [lottie animations ](https://lottiefiles.com/lottie-editor)? (related https://github.com/GraphiteEditor/Graphite/issues/803)"
1600,Spelling typo : accessability --> accessibility,closed,https://github.com/GraphiteEditor/Graphite/issues/1600,DesignThinkerer,,,2,2024-02-12T01:35:36Z,2024-02-12T23:07:23Z,2024-02-12T23:07:23Z,,No,https://github.com/GraphiteEditor/Graphite/blob/1bf62d92c23f87e2ccff75905dae055f0c7d76f9/website/content/features.md?plain=1#L216
1599,Add shaking a dragged node free from its link,closed,https://github.com/GraphiteEditor/Graphite/pull/1599,pwbh,,,16,2024-02-09T08:00:06Z,2024-06-02T23:56:23Z,2024-06-02T23:56:23Z,,Sí,"I have added a simple shake detection. Resolves #904.    ~~It seems to work well enough, although I can change it to work against some time delta which will check the differences between values in each ""aggressive"" movement back and forth, it probably will be more accurate, but please test this see how it feels first :)~~"
1598,DropdownInput preview support and ColorButton history improvements,closed,https://github.com/GraphiteEditor/Graphite/pull/1598,zhiyuang,,,20,2024-02-08T05:14:07Z,2024-04-30T00:04:52Z,2024-04-30T00:03:58Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    As follow ups of https://github.com/GraphiteEditor/Graphite/pull/1584#issuecomment-1926521666  "
1597,Fix Select tool's broken undo,closed,https://github.com/GraphiteEditor/Graphite/pull/1597,zhiyuang,,,2,2024-02-05T15:51:10Z,2024-02-05T22:40:27Z,2024-02-05T22:40:27Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    As a follow up of https://github.com/GraphiteEditor/Graphite/pull/1587. I find it affects normal select tool undo behavior.   "
1596,Fix floating point error with Poisson-disk points being sampled outside shape,closed,https://github.com/GraphiteEditor/Graphite/pull/1596,0HyperCube,,,0,2024-02-04T11:53:19Z,2024-02-04T17:16:17Z,2024-02-04T17:16:16Z,,Sí,Fix floating point error in fish sampling.
1595,Add MemoizeImpure node and cache image base64 in graph,closed,https://github.com/GraphiteEditor/Graphite/pull/1595,TrueDoctor,,,0,2024-02-03T02:18:12Z,2024-02-03T22:06:18Z,2024-02-03T22:06:17Z,,Sí,This is a manual mitigation for the adaptive resolution system that removed the ability of the cache system to work due to the changing footprint.
1594,Freehand tool: Allow extension of existing paths,closed,https://github.com/GraphiteEditor/Graphite/pull/1594,zhiyuang,,,6,2024-02-02T01:51:13Z,2024-02-19T07:42:03Z,2024-02-04T21:36:25Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes https://github.com/GraphiteEditor/Graphite/issues/1549"
1593,Support for deleting points to break path,closed,https://github.com/GraphiteEditor/Graphite/pull/1593,zhiyuang,,,23,2024-02-02T01:44:23Z,2024-02-05T05:02:09Z,2024-02-05T05:02:09Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes https://github.com/GraphiteEditor/Graphite/issues/1550    Only handle the closed path case and support only delete one anchor right now.     Select a anchor, then Ctrl + Delete to break "
1592,Copy to Points node: add scale/rotation randomization parameters,closed,https://github.com/GraphiteEditor/Graphite/pull/1592,Keavon,,,0,2024-02-01T20:09:01Z,2024-02-01T20:20:36Z,2024-02-01T20:20:36Z,,Sí,
